Date,Open,High,Low,Close,Volume
2024-02-05 11:44:00,168.77,168.85,168.76,168.85,47843
2024-02-05 11:45:00,168.86,168.93,168.84,168.88,64547
2024-02-05 11:46:00,168.88,168.95,168.84,168.86,102824
2024-02-05 11:47:00,168.86,168.94,168.81,168.92,43973
2024-02-05 11:48:00,168.94,168.97,168.89,168.91,66027
2024-02-05 11:49:00,168.91,168.96,168.9,168.94,31567
2024-02-05 11:50:00,168.94,168.98,168.93,168.97,40971
2024-02-05 11:51:00,168.97,169.02,168.96,169.0,99905
2024-02-05 11:52:00,168.99,169.25,168.96,169.22,172167
2024-02-05 11:53:00,169.23,169.42,169.21,169.38,130688
2024-02-05 11:54:00,169.37,169.38,169.23,169.24,65179
2024-02-05 11:55:00,169.25,169.37,169.25,169.3,52391
2024-02-05 11:56:00,169.31,169.39,169.23,169.25,67709
2024-02-05 11:57:00,169.26,169.27,169.12,169.21,69367
2024-02-05 11:58:00,169.22,169.24,169.14,169.23,48460
2024-02-05 11:59:00,169.24,169.33,169.23,169.3,56746
2024-02-05 12:00:00,169.3,169.35,169.22,169.31,64210
2024-02-05 12:01:00,169.32,169.4,169.3,169.38,53194
2024-02-05 12:02:00,169.39,169.42,169.29,169.31,61103
2024-02-05 12:03:00,169.31,169.56,169.28,169.51,133640
2024-02-05 12:04:00,169.51,169.58,169.44,169.49,56574
2024-02-05 12:05:00,169.49,169.63,169.48,169.61,86667
2024-02-05 12:06:00,169.61,169.66,169.48,169.5,106058
2024-02-05 12:07:00,169.49,169.63,169.45,169.6,68061
2024-02-05 12:08:00,169.59,169.66,169.56,169.57,51380
2024-02-05 12:09:00,169.57,169.74,169.56,169.68,90950
2024-02-05 12:10:00,169.7,169.73,169.63,169.72,53342
2024-02-05 12:11:00,169.73,169.8,169.71,169.75,62326
2024-02-05 12:12:00,169.75,169.88,169.75,169.8,143342
2024-02-05 12:13:00,169.78,169.82,169.73,169.82,80936
2024-02-05 12:14:00,169.81,169.87,169.79,169.79,75620
2024-02-05 12:15:00,169.8,169.9,169.79,169.87,73522
2024-02-05 12:16:00,169.88,169.89,169.73,169.78,75379
2024-02-05 12:17:00,169.79,169.85,169.76,169.82,38953
2024-02-05 12:18:00,169.82,169.83,169.7,169.75,45808
2024-02-05 12:19:00,169.77,169.8,169.72,169.75,33418
2024-02-05 12:20:00,169.77,169.79,169.74,169.77,42910
2024-02-05 12:21:00,169.78,169.78,169.53,169.77,89031
2024-02-05 12:22:00,169.78,169.85,169.74,169.75,65982
2024-02-05 12:23:00,169.77,169.86,169.76,169.79,29598
2024-02-05 12:24:00,169.78,169.88,169.78,169.85,46553
2024-02-05 12:25:00,169.86,169.95,169.85,169.95,87918
2024-02-05 12:26:00,169.95,170.0,169.93,169.98,101101
2024-02-05 12:27:00,169.99,170.04,169.97,170.0,243641
2024-02-05 12:28:00,170.0,170.08,169.97,170.04,112456
2024-02-05 12:29:00,170.05,170.13,169.98,170.13,97494
2024-02-05 12:30:00,170.13,170.18,170.11,170.15,87160
2024-02-05 12:31:00,170.17,170.2,170.08,170.11,90328
2024-02-05 12:32:00,170.11,170.16,170.03,170.15,81467
2024-02-05 12:33:00,170.16,170.16,170.0,170.02,91596
2024-02-05 12:34:00,170.01,170.1,170.01,170.06,51105
2024-02-05 12:35:00,170.06,170.1,169.97,170.05,71318
2024-02-05 12:36:00,170.06,170.14,170.05,170.09,64448
2024-02-05 12:37:00,170.07,170.2,170.07,170.14,69421
2024-02-05 12:38:00,170.14,170.31,170.13,170.29,114208
2024-02-05 12:39:00,170.29,170.3,170.21,170.26,87571
2024-02-05 12:40:00,170.27,170.28,170.04,170.05,104720
2024-02-05 12:41:00,170.05,170.17,170.04,170.16,64535
2024-02-05 12:42:00,170.15,170.18,170.11,170.15,57705
